LAT;LON;DESC
50.735556;19.159167;Nowa Wieò (Wrzosowa), ul. Kopalniana 2 - maszt wàasny przy CH. AUCHAN [SLK:BT22061:2151:U2100-10737]
50.735556;19.159167;Nowa Wieò (Wrzosowa), ul. Kopalniana 2 - maszt wàasny przy CH. AUCHAN [SLK:BT22061:2151:U2100-10762]
50.735556;19.159167;Nowa Wieò (Wrzosowa), ul. Kopalniana 2 - maszt wàasny przy CH. AUCHAN [SLK:BT22061:2151:U2100-10762]
50.735556;19.159167;Nowa Wieò (Wrzosowa), ul. Kopalniana 2 - maszt wàasny przy CH. AUCHAN [SLK:BT22061:2151:U2100-10762]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10737]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10737]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10737]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10762]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10762]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10762]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10713]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10713]
50.813333;19.104722;Cz©stochowa, ul. Ks.J.Popieàuszki 2 - Hotel Mercure [SLK:BT22066:2151:U2100-10713]
50.212778;19.131944;Mysàowice, ul. Skaàki 16 - maszt przy autostradzie A4 [SLK:BT22067:2152:U2100-10737]
50.212778;19.131944;Mysàowice, ul. Skaàki 16 - maszt przy autostradzie A4 [SLK:BT22067:2152:U2100-10737]
50.212778;19.131944;Mysàowice, ul. Skaàki 16 - maszt przy autostradzie A4 [SLK:BT22067:2152:U2100-10737]
50.212778;19.131944;Mysàowice, ul. Skaàki 16 - maszt przy autostradzie A4 [SLK:BT22067:2152:U2100-10762]
50.212778;19.131944;Mysàowice, ul. Skaàki 16 - maszt przy autostradzie A4 [SLK:BT22067:2152:U2100-10762]
50.212778;19.131944;Mysàowice, ul. Skaàki 16 - maszt przy autostradzie A4 [SLK:BT22067:2152:U2100-10762]
50.116667;18.978056;Tychy, ul. Ωwakowska 8-12 - dach bloku mieszkalnego 10p. [SLK:BT22098:2152:U2100-10737]
50.116667;18.978056;Tychy, ul. Ωwakowska 8-12 - dach bloku mieszkalnego 10p. [SLK:BT22098:2152:U2100-10737]
50.116667;18.978056;Tychy, ul. Ωwakowska 8-12 - dach bloku mieszkalnego 10p. [SLK:BT22098:2152:U2100-10737]
50.116667;18.978056;Tychy, ul. Ωwakowska 8-12 - dach bloku mieszkalnego 10p. [SLK:BT22098:2152:U2100-10762]
50.116667;18.978056;Tychy, ul. Ωwakowska 8-12 - dach bloku mieszkalnego 10p. [SLK:BT22098:2152:U2100-10762]
50.116667;18.978056;Tychy, ul. Ωwakowska 8-12 - dach bloku mieszkalnego 10p. [SLK:BT22098:2152:U2100-10762]
50.130000;18.995556;Tychy, ul. Sadowa 23 - maszt wàasny naprzeciw Browar¢w Tyskich S.A. [SLK:BT22099:2152:U2100-10737]
50.130000;18.995556;Tychy, ul. Sadowa 23 - maszt wàasny naprzeciw Browar¢w Tyskich S.A. [SLK:BT22099:2152:U2100-10737]
50.130000;18.995556;Tychy, ul. Sadowa 23 - maszt wàasny naprzeciw Browar¢w Tyskich S.A. [SLK:BT22099:2152:U2100-10737]
50.130000;18.995556;Tychy, ul. Sadowa 23 - maszt wàasny naprzeciw Browar¢w Tyskich S.A. [SLK:BT22099:2152:U2100-10762]
50.130000;18.995556;Tychy, ul. Sadowa 23 - maszt wàasny naprzeciw Browar¢w Tyskich S.A. [SLK:BT22099:2152:U2100-10762]
50.130000;18.995556;Tychy, ul. Sadowa 23 - maszt wàasny naprzeciw Browar¢w Tyskich S.A. [SLK:BT22099:2152:U2100-10762]
49.921111;18.313889;Chaàupki, ul. Powsta‰c¢w ól•skich - maszt wàasny przy stacji kolejowej [SLK:BT22100:2151:U2100-10737]
49.921111;18.313889;Chaàupki, ul. Powsta‰c¢w ól•skich - maszt wàasny przy stacji kolejowej [SLK:BT22100:2151:U2100-10737]
49.921111;18.313889;Chaàupki, ul. Powsta‰c¢w ól•skich - maszt wàasny przy stacji kolejowej [SLK:BT22100:2151:U2100-10762]
49.921111;18.313889;Chaàupki, ul. Powsta‰c¢w ól•skich - maszt wàasny przy stacji kolejowej [SLK:BT22100:2151:U2100-10762]
50.014444;18.437778;Wodzisàaw ól•ski, ul. G¢rnicza 17 - dawny szyb wyci•gowy Jedàownik [SLK:BT22102:2151:U2100-10737]
50.014444;18.437778;Wodzisàaw ól•ski, ul. G¢rnicza 17 - dawny szyb wyci•gowy Jedàownik [SLK:BT22102:2151:U2100-10737]
50.014444;18.437778;Wodzisàaw ól•ski, ul. G¢rnicza 17 - dawny szyb wyci•gowy Jedàownik [SLK:BT22102:2151:U2100-10737]
50.014444;18.437778;Wodzisàaw ól•ski, ul. G¢rnicza 17 - dawny szyb wyci•gowy Jedàownik [SLK:BT22102:2151:U2100-10762]
50.014444;18.437778;Wodzisàaw ól•ski, ul. G¢rnicza 17 - dawny szyb wyci•gowy Jedàownik [SLK:BT22102:2151:U2100-10762]
50.014444;18.437778;Wodzisàaw ól•ski, ul. G¢rnicza 17 - dawny szyb wyci•gowy Jedàownik [SLK:BT22102:2151:U2100-10762]
50.043333;18.484444;Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:2151:U2100-0]
50.043333;18.484444;Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:2151:U2100-0]
50.043333;18.484444;Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:2151:U2100-0]
50.043333;18.484444;Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:2151:U2100-0]
50.043333;18.484444;Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:2151:U2100-0]
50.043333;18.484444;Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:2151:U2100-0]
50.088889;18.526111;Rybnik, ul. Kili‰skiego 26 - wieæowiec [SLK:BT22105:2151:U2100-10737]
50.088889;18.526111;Rybnik, ul. Kili‰skiego 26 - wieæowiec [SLK:BT22105:2151:U2100-10737]
50.088889;18.526111;Rybnik, ul. Kili‰skiego 26 - wieæowiec [SLK:BT22105:2151:U2100-10737]
50.088889;18.526111;Rybnik, ul. Kili‰skiego 26 - wieæowiec [SLK:BT22105:2151:U2100-10762]
50.088889;18.526111;Rybnik, ul. Kili‰skiego 26 - wieæowiec [SLK:BT22105:2151:U2100-10762]
50.088889;18.526111;Rybnik, ul. Kili‰skiego 26 - wieæowiec [SLK:BT22105:2151:U2100-10762]
50.095833;18.546111;Rybnik, ul. Saint Vallier 1 - teatr [SLK:BT22106:2151:U2100-10737]
50.095833;18.546111;Rybnik, ul. Saint Vallier 1 - teatr [SLK:BT22106:2151:U2100-10737]
50.095833;18.546111;Rybnik, ul. Saint Vallier 1 - teatr [SLK:BT22106:2151:U2100-10737]
50.095833;18.546111;Rybnik, ul. Saint Vallier 1 - teatr [SLK:BT22106:2151:U2100-10762]
50.095833;18.546111;Rybnik, ul. Saint Vallier 1 - teatr [SLK:BT22106:2151:U2100-10762]
50.095833;18.546111;Rybnik, ul. Saint Vallier 1 - teatr [SLK:BT22106:2151:U2100-10762]
50.093333;18.567222;Rybnik, ul. Brzezi‰ska 8a - biurowiec [SLK:BT22107:2151:U2100-10737]
50.093333;18.567222;Rybnik, ul. Brzezi‰ska 8a - biurowiec [SLK:BT22107:2151:U2100-10737]
50.093333;18.567222;Rybnik, ul. Brzezi‰ska 8a - biurowiec [SLK:BT22107:2151:U2100-10737]
50.093333;18.567222;Rybnik, ul. Brzezi‰ska 8a - biurowiec [SLK:BT22107:2151:U2100-10762]
50.093333;18.567222;Rybnik, ul. Brzezi‰ska 8a - biurowiec [SLK:BT22107:2151:U2100-10762]
50.093333;18.567222;Rybnik, ul. Brzezi‰ska 8a - biurowiec [SLK:BT22107:2151:U2100-10762]
50.215000;18.678333;Knur¢w, ul. Dworcowa 1 - komin KWK Knur¢w [SLK:BT22109:2152:U2100-10737]
50.215000;18.678333;Knur¢w, ul. Dworcowa 1 - komin KWK Knur¢w [SLK:BT22109:2152:U2100-10737]
50.215000;18.678333;Knur¢w, ul. Dworcowa 1 - komin KWK Knur¢w [SLK:BT22109:2152:U2100-10737]
50.215000;18.678333;Knur¢w, ul. Dworcowa 1 - komin KWK Knur¢w [SLK:BT22109:2152:U2100-10762]
50.215000;18.678333;Knur¢w, ul. Dworcowa 1 - komin KWK Knur¢w [SLK:BT22109:2152:U2100-10762]
50.215000;18.678333;Knur¢w, ul. Dworcowa 1 - komin KWK Knur¢w [SLK:BT22109:2152:U2100-10762]
50.090000;18.229444;Racib¢rz, ul. Piaskowa 4 - komin zakàadu Kolzam [SLK:BT22110:2151:U2100-10737]
50.090000;18.229444;Racib¢rz, ul. Piaskowa 4 - komin zakàadu Kolzam [SLK:BT22110:2151:U2100-10737]
50.090000;18.229444;Racib¢rz, ul. Piaskowa 4 - komin zakàadu Kolzam [SLK:BT22110:2151:U2100-10737]
50.090000;18.229444;Racib¢rz, ul. Piaskowa 4 - komin zakàadu Kolzam [SLK:BT22110:2151:U2100-10762]
50.090000;18.229444;Racib¢rz, ul. Piaskowa 4 - komin zakàadu Kolzam [SLK:BT22110:2151:U2100-10762]
50.090000;18.229444;Racib¢rz, ul. Piaskowa 4 - komin zakàadu Kolzam [SLK:BT22110:2151:U2100-10762]
50.050833;18.399444;Psz¢w, ul. Lipowa 71 - maszt wàasny [SLK:BT22111:2151:U2100-10737]
50.050833;18.399444;Psz¢w, ul. Lipowa 71 - maszt wàasny [SLK:BT22111:2151:U2100-10737]
50.050833;18.399444;Psz¢w, ul. Lipowa 71 - maszt wàasny [SLK:BT22111:2151:U2100-10737]
50.050833;18.399444;Psz¢w, ul. Lipowa 71 - maszt wàasny [SLK:BT22111:2151:U2100-10762]
50.050833;18.399444;Psz¢w, ul. Lipowa 71 - maszt wàasny [SLK:BT22111:2151:U2100-10762]
50.050833;18.399444;Psz¢w, ul. Lipowa 71 - maszt wàasny [SLK:BT22111:2151:U2100-10762]
50.048611;18.691944;Ωory, ul. Rybnicka 14 - maszt wàasny obok dworca PKS [SLK:BT22113:2151:U2100-10737]
50.048611;18.691944;Ωory, ul. Rybnicka 14 - maszt wàasny obok dworca PKS [SLK:BT22113:2151:U2100-10737]
50.048611;18.691944;Ωory, ul. Rybnicka 14 - maszt wàasny obok dworca PKS [SLK:BT22113:2151:U2100-10737]
50.048611;18.691944;Ωory, ul. Rybnicka 14 - maszt wàasny obok dworca PKS [SLK:BT22113:2151:U2100-10762]
50.048611;18.691944;Ωory, ul. Rybnicka 14 - maszt wàasny obok dworca PKS [SLK:BT22113:2151:U2100-10762]
50.048611;18.691944;Ωory, ul. Rybnicka 14 - maszt wàasny obok dworca PKS [SLK:BT22113:2151:U2100-10762]
49.908889;18.756667;Strumie‰, ul. Kolejowa 8 - stalowy komin ciepàowni [SLK:BT22115:2152:U2100-10737]
49.908889;18.756667;Strumie‰, ul. Kolejowa 8 - stalowy komin ciepàowni [SLK:BT22115:2152:U2100-10737]
49.908889;18.756667;Strumie‰, ul. Kolejowa 8 - stalowy komin ciepàowni [SLK:BT22115:2152:U2100-10737]
49.908889;18.756667;Strumie‰, ul. Kolejowa 8 - stalowy komin ciepàowni [SLK:BT22115:2152:U2100-10762]
49.908889;18.756667;Strumie‰, ul. Kolejowa 8 - stalowy komin ciepàowni [SLK:BT22115:2152:U2100-10762]
49.908889;18.756667;Strumie‰, ul. Kolejowa 8 - stalowy komin ciepàowni [SLK:BT22115:2152:U2100-10762]
49.785833;18.783056;Skocz¢w, ul. G¢rny B¢r 25a - komin ciepàowni [SLK:BT22116:2152:U2100-10737]
49.785833;18.783056;Skocz¢w, ul. G¢rny B¢r 25a - komin ciepàowni [SLK:BT22116:2152:U2100-10737]
49.785833;18.783056;Skocz¢w, ul. G¢rny B¢r 25a - komin ciepàowni [SLK:BT22116:2152:U2100-10737]
49.785833;18.783056;Skocz¢w, ul. G¢rny B¢r 25a - komin ciepàowni [SLK:BT22116:2152:U2100-10762]
49.785833;18.783056;Skocz¢w, ul. G¢rny B¢r 25a - komin ciepàowni [SLK:BT22116:2152:U2100-10762]
49.785833;18.783056;Skocz¢w, ul. G¢rny B¢r 25a - komin ciepàowni [SLK:BT22116:2152:U2100-10762]
49.648056;18.849722;Wisàa, os. Skolnity 10 - maszt wàasny na wzg¢rzu nad miastem [SLK:BT22118:2152:U2100-10737]
49.648056;18.849722;Wisàa, os. Skolnity 10 - maszt wàasny na wzg¢rzu nad miastem [SLK:BT22118:2152:U2100-10737]
49.648056;18.849722;Wisàa, os. Skolnity 10 - maszt wàasny na wzg¢rzu nad miastem [SLK:BT22118:2152:U2100-10762]
49.648056;18.849722;Wisàa, os. Skolnity 10 - maszt wàasny na wzg¢rzu nad miastem [SLK:BT22118:2152:U2100-10762]
49.648056;18.849722;Wisàa, os. Skolnity 10 - maszt wàasny na wzg¢rzu nad miastem [SLK:BT22118:2152:U2100-10713]
49.648056;18.849722;Wisàa, os. Skolnity 10 - maszt wàasny na wzg¢rzu nad miastem [SLK:BT22118:2152:U2100-10713]
49.816111;18.932778;Jasienica, ul. Koòcielna - maszt wàasny przy drodze Bielsko-Cieszyn [SLK:BT22122:2152:U2100-10737]
49.816111;18.932778;Jasienica, ul. Koòcielna - maszt wàasny przy drodze Bielsko-Cieszyn [SLK:BT22122:2152:U2100-10737]
49.816111;18.932778;Jasienica, ul. Koòcielna - maszt wàasny przy drodze Bielsko-Cieszyn [SLK:BT22122:2152:U2100-10737]
49.816111;18.932778;Jasienica, ul. Koòcielna - maszt wàasny przy drodze Bielsko-Cieszyn [SLK:BT22122:2152:U2100-10762]
49.816111;18.932778;Jasienica, ul. Koòcielna - maszt wàasny przy drodze Bielsko-Cieszyn [SLK:BT22122:2152:U2100-10762]
49.816111;18.932778;Jasienica, ul. Koòcielna - maszt wàasny przy drodze Bielsko-Cieszyn [SLK:BT22122:2152:U2100-10762]
49.809444;19.030000;Bielsko-Biaàa, ul. Oòwi©cimska 22 - maszt wàasny [SLK:BT22123:2152:U2100-10737]
49.809444;19.030000;Bielsko-Biaàa, ul. Oòwi©cimska 22 - maszt wàasny [SLK:BT22123:2152:U2100-10737]
49.809444;19.030000;Bielsko-Biaàa, ul. Oòwi©cimska 22 - maszt wàasny [SLK:BT22123:2152:U2100-10737]
49.809444;19.030000;Bielsko-Biaàa, ul. Oòwi©cimska 22 - maszt wàasny [SLK:BT22123:2152:U2100-10762]
49.809444;19.030000;Bielsko-Biaàa, ul. Oòwi©cimska 22 - maszt wàasny [SLK:BT22123:2152:U2100-10762]
49.809444;19.030000;Bielsko-Biaàa, ul. Oòwi©cimska 22 - maszt wàasny [SLK:BT22123:2152:U2100-10762]
49.821389;19.043889;Bielsko-Biaàa, ul. Wzg¢rze 5 - dach budynku Spoàem [SLK:BT22124:G900]
49.821389;19.043889;Bielsko-Biaàa, ul. Wzg¢rze 5 - dach budynku Spoàem [SLK:BT22124:G900]
49.821389;19.043889;Bielsko-Biaàa, ul. Wzg¢rze 5 - dach budynku Spoàem [SLK:BT22124:G900]
49.821389;19.043889;Bielsko-Biaàa, ul. Wzg¢rze 5 - dach budynku Spoàem [SLK:BT22124:2152:U2100-10762]
49.821389;19.043889;Bielsko-Biaàa, ul. Wzg¢rze 5 - dach budynku Spoàem [SLK:BT22124:2152:U2100-10762]
49.821389;19.043889;Bielsko-Biaàa, ul. Wzg¢rze 5 - dach budynku Spoàem [SLK:BT22124:2152:U2100-10762]
49.833889;19.058611;Bielsko-Biaàa, ul. Piekarska 20 - dach budynku dawnej piekarni [SLK:BT22125:2152:U2100-10737]
49.833889;19.058611;Bielsko-Biaàa, ul. Piekarska 20 - dach budynku dawnej piekarni [SLK:BT22125:2152:U2100-10737]
49.833889;19.058611;Bielsko-Biaàa, ul. Piekarska 20 - dach budynku dawnej piekarni [SLK:BT22125:2152:U2100-10737]
49.833889;19.058611;Bielsko-Biaàa, ul. Piekarska 20 - dach budynku dawnej piekarni [SLK:BT22125:2152:U2100-10762]
49.833889;19.058611;Bielsko-Biaàa, ul. Piekarska 20 - dach budynku dawnej piekarni [SLK:BT22125:2152:U2100-10762]
49.833889;19.058611;Bielsko-Biaàa, ul. Piekarska 20 - dach budynku dawnej piekarni [SLK:BT22125:2152:U2100-10762]
49.806389;19.082500;Bielsko-Biaàa, ul. Langiewicza - maszt wàasny - teren firmy AQUA [SLK:BT22126:2152:U2100-10737]
49.806389;19.082500;Bielsko-Biaàa, ul. Langiewicza - maszt wàasny - teren firmy AQUA [SLK:BT22126:2152:U2100-10737]
49.806389;19.082500;Bielsko-Biaàa, ul. Langiewicza - maszt wàasny - teren firmy AQUA [SLK:BT22126:2152:U2100-10737]
49.806389;19.082500;Bielsko-Biaàa, ul. Langiewicza - maszt wàasny - teren firmy AQUA [SLK:BT22126:2152:U2100-10762]
49.806389;19.082500;Bielsko-Biaàa, ul. Langiewicza - maszt wàasny - teren firmy AQUA [SLK:BT22126:2152:U2100-10762]
49.806389;19.082500;Bielsko-Biaàa, ul. Langiewicza - maszt wàasny - teren firmy AQUA [SLK:BT22126:2152:U2100-10762]
49.764444;19.067222;Bystra, ul. Faàata 2 - dach budynku Specjalistycznego Zespoàu Chor¢b Pàuc i Gru´licy [SLK:BT22127:2152:U2100-10737]
49.764444;19.067222;Bystra, ul. Faàata 2 - dach budynku Specjalistycznego Zespoàu Chor¢b Pàuc i Gru´licy [SLK:BT22127:2152:U2100-10737]
49.764444;19.067222;Bystra, ul. Faàata 2 - dach budynku Specjalistycznego Zespoàu Chor¢b Pàuc i Gru´licy [SLK:BT22127:2152:U2100-10762]
49.764444;19.067222;Bystra, ul. Faàata 2 - dach budynku Specjalistycznego Zespoàu Chor¢b Pàuc i Gru´licy [SLK:BT22127:2152:U2100-10762]
49.683056;19.178611;Ωywiec, ul. Kabaty 4 - komin ciepàowni [SLK:BT22128:2152:U2100-10737]
49.683056;19.178611;Ωywiec, ul. Kabaty 4 - komin ciepàowni [SLK:BT22128:2152:U2100-10737]
49.683056;19.178611;Ωywiec, ul. Kabaty 4 - komin ciepàowni [SLK:BT22128:2152:U2100-10737]
49.683056;19.178611;Ωywiec, ul. Kabaty 4 - komin ciepàowni [SLK:BT22128:2152:U2100-10762]
49.683056;19.178611;Ωywiec, ul. Kabaty 4 - komin ciepàowni [SLK:BT22128:2152:U2100-10762]
49.683056;19.178611;Ωywiec, ul. Kabaty 4 - komin ciepàowni [SLK:BT22128:2152:U2100-10762]
49.685556;19.217778;Ωywiec, ul. Folwark 14 - komin MZEC [SLK:BT22129:2152:U2100-10737]
49.685556;19.217778;Ωywiec, ul. Folwark 14 - komin MZEC [SLK:BT22129:2152:U2100-10737]
49.685556;19.217778;Ωywiec, ul. Folwark 14 - komin MZEC [SLK:BT22129:2152:U2100-10737]
49.685556;19.217778;Ωywiec, ul. Folwark 14 - komin MZEC [SLK:BT22129:2152:U2100-10762]
49.685556;19.217778;Ωywiec, ul. Folwark 14 - komin MZEC [SLK:BT22129:2152:U2100-10762]
49.685556;19.217778;Ωywiec, ul. Folwark 14 - komin MZEC [SLK:BT22129:2152:U2100-10762]
50.253056;19.038056;Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:2152:U2100-10737]
50.253056;19.038056;Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:2152:U2100-10737]
50.253056;19.038056;Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:2152:U2100-10737]
50.253056;19.038056;Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:2152:U2100-10762]
50.253056;19.038056;Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:2152:U2100-10762]
50.253056;19.038056;Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:2152:U2100-10762]
49.836944;18.805278;Pieròciec, K©pa Winogradzka - maszt PTK Centertel na wzg¢rzu [SLK:BT22139:2152:U2100-10737]
49.836944;18.805278;Pieròciec, K©pa Winogradzka - maszt PTK Centertel na wzg¢rzu [SLK:BT22139:2152:U2100-10737]
49.836944;18.805278;Pieròciec, K©pa Winogradzka - maszt PTK Centertel na wzg¢rzu [SLK:BT22139:2152:U2100-10737]
49.836944;18.805278;Pieròciec, K©pa Winogradzka - maszt PTK Centertel na wzg¢rzu [SLK:BT22139:2152:U2100-10762]
49.836944;18.805278;Pieròciec, K©pa Winogradzka - maszt PTK Centertel na wzg¢rzu [SLK:BT22139:2152:U2100-10762]
49.836944;18.805278;Pieròciec, K©pa Winogradzka - maszt PTK Centertel na wzg¢rzu [SLK:BT22139:2152:U2100-10762]
50.460833;18.831944;Tarnowskie G¢ry, ul. Zag¢rska - komin Fazos S.A. (pn-zach) [SLK:BT22143:2152:U2100-10737]
50.460833;18.831944;Tarnowskie G¢ry, ul. Zag¢rska - komin Fazos S.A. (pn-zach) [SLK:BT22143:2152:U2100-10737]
50.460833;18.831944;Tarnowskie G¢ry, ul. Zag¢rska - komin Fazos S.A. (pn-zach) [SLK:BT22143:2152:U2100-10737]
50.460833;18.831944;Tarnowskie G¢ry, ul. Zag¢rska - komin Fazos S.A. (pn-zach) [SLK:BT22143:2152:U2100-10762]
50.460833;18.831944;Tarnowskie G¢ry, ul. Zag¢rska - komin Fazos S.A. (pn-zach) [SLK:BT22143:2152:U2100-10762]
50.460833;18.831944;Tarnowskie G¢ry, ul. Zag¢rska - komin Fazos S.A. (pn-zach) [SLK:BT22143:2152:U2100-10762]
49.721111;19.019722;Szczyrk, ul. Wrzosowa 28A - maszt wàasny przy parkingu hotelu Orle Gniazdo [SLK:BT22145:2152:U2100-10737]
49.721111;19.019722;Szczyrk, ul. Wrzosowa 28A - maszt wàasny przy parkingu hotelu Orle Gniazdo [SLK:BT22145:2152:U2100-10737]
49.721111;19.019722;Szczyrk, ul. Wrzosowa 28A - maszt wàasny przy parkingu hotelu Orle Gniazdo [SLK:BT22145:2152:U2100-10737]
49.721111;19.019722;Szczyrk, ul. Wrzosowa 28A - maszt wàasny przy parkingu hotelu Orle Gniazdo [SLK:BT22145:2152:U2100-10762]
49.721111;19.019722;Szczyrk, ul. Wrzosowa 28A - maszt wàasny przy parkingu hotelu Orle Gniazdo [SLK:BT22145:2152:U2100-10762]
49.721111;19.019722;Szczyrk, ul. Wrzosowa 28A - maszt wàasny przy parkingu hotelu Orle Gniazdo [SLK:BT22145:2152:U2100-10762]
49.767500;18.717778;Ogrodzona, maszt wàasny na wzg¢rzu przy S1 [SLK:BT22146:2152:U2100-10737]
49.767500;18.717778;Ogrodzona, maszt wàasny na wzg¢rzu przy S1 [SLK:BT22146:2152:U2100-10737]
49.767500;18.717778;Ogrodzona, maszt wàasny na wzg¢rzu przy S1 [SLK:BT22146:2152:U2100-10762]
49.767500;18.717778;Ogrodzona, maszt wàasny na wzg¢rzu przy S1 [SLK:BT22146:2152:U2100-10762]
50.830833;19.066667;Cz©stochowa, ul. Radomska 4 - maszt wàasny [SLK:BT22148:2151:U2100-10737]
50.830833;19.066667;Cz©stochowa, ul. Radomska 4 - maszt wàasny [SLK:BT22148:2151:U2100-10737]
50.830833;19.066667;Cz©stochowa, ul. Radomska 4 - maszt wàasny [SLK:BT22148:2151:U2100-10737]
50.830833;19.066667;Cz©stochowa, ul. Radomska 4 - maszt wàasny [SLK:BT22148:2151:U2100-10762]
50.830833;19.066667;Cz©stochowa, ul. Radomska 4 - maszt wàasny [SLK:BT22148:2151:U2100-10762]
50.830833;19.066667;Cz©stochowa, ul. Radomska 4 - maszt wàasny [SLK:BT22148:2151:U2100-10762]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10737]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10737]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10737]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10762]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10762]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10762]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10713]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10713]
50.799444;19.089722;Cz©stochowa, ul. Podkolejowa 45/47 - maszt wàasny [SLK:BT22149:2151:U2100-10713]
50.826389;19.118056;Cz©stochowa, ul. Dekabryst¢w 41 [SLK:BT22150:2151:U2100-10737]
50.826389;19.118056;Cz©stochowa, ul. Dekabryst¢w 41 [SLK:BT22150:2151:U2100-10737]
50.826389;19.118056;Cz©stochowa, ul. Dekabryst¢w 41 [SLK:BT22150:2151:U2100-10737]
50.826389;19.118056;Cz©stochowa, ul. Dekabryst¢w 41 [SLK:BT22150:2151:U2100-10762]
50.826389;19.118056;Cz©stochowa, ul. Dekabryst¢w 41 [SLK:BT22150:2151:U2100-10762]
50.826389;19.118056;Cz©stochowa, ul. Dekabryst¢w 41 [SLK:BT22150:2151:U2100-10762]
50.487222;19.435278;Zawiercie, ul. Leòna 10 - Odlewnia Ωeliwa [SLK:BT22158:2151:U2100-10737]
50.487222;19.435278;Zawiercie, ul. Leòna 10 - Odlewnia Ωeliwa [SLK:BT22158:2151:U2100-10737]
50.487222;19.435278;Zawiercie, ul. Leòna 10 - Odlewnia Ωeliwa [SLK:BT22158:2151:U2100-10737]
50.487222;19.435278;Zawiercie, ul. Leòna 10 - Odlewnia Ωeliwa [SLK:BT22158:2151:U2100-10762]
50.487222;19.435278;Zawiercie, ul. Leòna 10 - Odlewnia Ωeliwa [SLK:BT22158:2151:U2100-10762]
50.487222;19.435278;Zawiercie, ul. Leòna 10 - Odlewnia Ωeliwa [SLK:BT22158:2151:U2100-10762]
50.677222;18.691111;Lubliniec, ul. Cz©stochowska 48 - maszt wàasny przy PKP [SLK:BT22211:2151:U2100-10737]
50.677222;18.691111;Lubliniec, ul. Cz©stochowska 48 - maszt wàasny przy PKP [SLK:BT22211:2151:U2100-10737]
50.677222;18.691111;Lubliniec, ul. Cz©stochowska 48 - maszt wàasny przy PKP [SLK:BT22211:2151:U2100-10737]
50.677222;18.691111;Lubliniec, ul. Cz©stochowska 48 - maszt wàasny przy PKP [SLK:BT22211:2151:U2100-10762]
50.677222;18.691111;Lubliniec, ul. Cz©stochowska 48 - maszt wàasny przy PKP [SLK:BT22211:2151:U2100-10762]
50.677222;18.691111;Lubliniec, ul. Cz©stochowska 48 - maszt wàasny przy PKP [SLK:BT22211:2151:U2100-10762]
